Co./Last Name	First Name	Addr 1 - Line 1	           - Line 2	           - Line 3	           - Line 4	Inclusive	Purchase #	Date	Supplier Invoice #	Ship Via	Delivery Status	Item Number	Quantity	Description	Price	Inc-Tax Price	Discount	Total	Inc-Tax Total	Job	Comment	Journal Memo	Shipping Date	Tax Code	Non-GST Amount	GST Amount	Import Duty Amount	Freight Amount	Inc-Tax Freight Amount	Freight Tax Code	Freight Non-GST Amount	Freight GST Amount	Freight Import Duty Amount	Purchase Status	Currency Code	Exchange Rate	Terms - Payment is Due	           - Discount Days	           - Balance Due Days	           - % Discount	Amount Paid	Category	Order	Received	Billed	Location ID	Card ID	Record ID
SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008695	07/02/2017	D/D 682077935		E	DIGITAL PRINT	-6,530	SP690-313	$1.6818	$1.85	0%	-$10,982.27	-$12,080.50			Purchase; SPICERS		GST	$0.00	-$1,098.23	$0.00			GST	$0.00	$0.00	$0.00	B			4	60	60	1	$0.00			-6,530	-6,530		AC #:126630	381

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008700	07/02/2017	95572044		E	BP65-254	1,581	65mm214+20PE+20PECupforma Nat	$2.125	$2.3375	0%	$3,359.63	$3,695.59			Purchase; SPICERS		GST	$0.00	$335.96	$0.00			GST	$0.00	$0.00	$0.00	B			4	60	60	1	$3,695.59			1,581	1,581	Location1	AC #:126630	381

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008711	07/02/2017	FC 262719		P	PPL_DW_08U_W	4	Tradelink 2017 8ozt Double Wall Wide (trad. Shape)	$205.00	$225.50	0%	$820.00	$902.00			Purchase; Kirk Group		GST	$0.00	$82.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$902.00			4	4		*None	450

ORIGIN		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008713	07/02/2017	97881354		P	LPG GAS CYL	4	Exchange Cyl Forklift 15kg	$19.955	$21.95	0%	$79.82	$87.80			Purchase; ORIGIN		GST	$0.00	$7.98	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$87.80			4	4		5600462779	360

Oji Fibre Solutions (Carter Holt Harvey)		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008555	08/02/2017	V758562		P	C-Group2	300	PD#: 387258 (490x320x550)	$1.04	$1.144	0%	$312.00	$343.20			Purchase; Oji Fibre Solutions (Carter Holt Harvey)		GST	$0.00	$31.20	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$343.20			300	300	Location1	186245	1011

Auspak Paper Products		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008737	08/02/2017	INV 88205		P	88.002	1	TOILET TISSUE TORK	$26.29	$28.92	0%	$26.29	$28.92			Purchase; Auspak Paper Products		GST	$0.00	$2.63	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$60.60			1	1		*None	211
Auspak Paper Products		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008737	08/02/2017	INV 88205		P	HANDTOWL80	16	Hand Towel 80M-16	$1.80	$1.98	0%	$28.80	$31.68			Purchase; Auspak Paper Products		GST	$0.00	$2.88	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$60.60			16	16		*None	211

FLINT GROUP		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008736	09/02/2017	2000914087		P	INK-CP	30,000	CLASSIC CUP PROC MAGENTA	$0.0154	$0.0169	0%	$460.50	$506.55			Purchase; FLINT GROUP		GST	$0.00	$46.05	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,371.09			30,000	30,000	Location1	90011404	25
FLINT GROUP		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008736	09/02/2017	2000914087		P	INK-CP	30,000	CLASSIC CUP BASIC H/S BLUE II	$0.0146	$0.016	0%	$437.70	$481.47			Purchase; FLINT GROUP		GST	$0.00	$43.77	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,371.09			30,000	30,000	Location1	90011404	25
FLINT GROUP		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008736	09/02/2017	2000914087		P	INK-CP	45,000	CLASSIC CUP PROC EXTENDER	$0.0104	$0.0114	0%	$465.75	$512.33			Purchase; FLINT GROUP		GST	$0.00	$46.58	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,371.09			45,000	45,000	Location1	90011404	25
FLINT GROUP		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008736	09/02/2017	2000914087		P	INK-CP	15,000	CLASSIC CUP 485 RED	$0.015	$0.0165	0%	$224.55	$247.00			Purchase; FLINT GROUP		GST	$0.00	$22.45	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,371.09			15,000	15,000	Location1	90011404	25
FLINT GROUP		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008736	09/02/2017	2000914087		P	INK-CP	15,000	CLASSIC CUP 485 RED	$0.014	$0.0154	0%	$209.58	$230.54			Purchase; FLINT GROUP		GST	$0.00	$20.96	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,371.09			15,000	15,000	Location1	90011404	25
FLINT GROUP		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008736	09/02/2017	2000914087		P	INK-CP	5,000	SUNDRY ADDITIVE W/B DEFOAMER 6	$0.0153	$0.0168	0%	$76.55	$84.20			Purchase; FLINT GROUP		GST	$0.00	$7.65	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,371.09			5,000	5,000	Location1	90011404	25
FLINT GROUP		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008736	09/02/2017	2000914087		P	INK-CP	4,800	SUNDRY ADDITIVE W/B DEFOAMER 6	$0.0153	$0.0168	0%	$73.49	$80.84			Purchase; FLINT GROUP		GST	$0.00	$7.35	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,371.09			4,800	4,800	Location1	90011404	25
FLINT GROUP		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008736	09/02/2017	2000914087		P	INK-CP	13,700	CLASSIC CUP HL SILVER	$0.0151	$0.0167	0%	$207.42	$228.16			Purchase; FLINT GROUP		GST	$0.00	$20.74	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,371.09			13,700	13,700	Location1	90011404	25

SHANGHAI LANSHENG LIGHT INDUST PROD I/E Corp LTD		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008385	10/02/2017	17WFC3077003		P	JL_CLD_03_DOME_NH	600	3oz IC Dome (1,500)No Hole	$19.55	$19.55	0%	$11,730.00	$11,730.00			Purchase; SHANGHAI LANSHENG LIGHT INDUST PROD I/E Corp LTD		N-T	$0.00	$0.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$9,048.64			600	600	Location1	*None	1191
SHANGHAI LANSHENG LIGHT INDUST PROD I/E Corp LTD		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008385	10/02/2017	17WFC3077003		P	Miscell	-1	Losses on November & January deliveries	$2,681.36	$2,681.36	0%	-$2,681.36	-$2,681.36			Purchase; SHANGHAI LANSHENG LIGHT INDUST PROD I/E Corp LTD		N-T	$0.00	$0.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$9,048.64			-1	-1		*None	1191

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008743	13/02/2017	FC 263059		P	PPL_IC_03	3	Gusto Gelato 3oz Ice Cream.	$50.00	$55.00	0%	$150.00	$165.00			Purchase; Kirk Group		GST	$0.00	$15.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$165.00			3	3		*None	450

Shamrock Poly Pty Ltd		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008603	14/02/2017	INV 00149992		P	SL _SHAMROCK_560	510,000	560/280 X 13UM NAT HM C/FOLD	$0.0036	$0.0039	0%	$1,830.90	$2,013.99		REQUIRED A.S.A.P.	Purchase; Shamrock Poly Pty Ltd		GST	$0.00	$183.09	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,013.99			510,000	510,000	Location1	0695P	27

REMAPAK PTY LTD		Lombard The Paper People	11 Harrick Road,	Keilor Park  VIC  3042			00008650	14/02/2017	INV 28171		P	JL_HL_8~16_W	56	8~16 oz Hot Sipper Lid (White)	$21.95	$24.145	0%	$1,229.20	$1,352.12			Purchase; REMAPAK PTY LTD		GST	$0.00	$122.92	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,352.12			56	56	Location1	00000628	411

Oji Fibre Solutions (Carter Holt Harvey)		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008652	14/02/2017	V759168		P	C-Group5	2,440	PD #: 386120 (564x221x542)	$0.944	$1.0384	0%	$2,303.36	$2,533.70			Purchase; Oji Fibre Solutions (Carter Holt Harvey)	08/02/2017	GST	$0.00	$230.34	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,533.70			2,440	2,440	Location1	186245	1011

REMAPAK PTY LTD		Lombard The Paper People	11 Harrick Road,	Keilor Park  VIC  3042			00008704	14/02/2017	INV 28172		P	JL_HL_8~16_B	56	8~16 oz Hot Sipper Lid (Black)	$23.45	$25.795	0%	$1,313.20	$1,444.52			Purchase for Lombard The Paper People	20/02/2017	GST	$0.00	$131.32	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,444.52			56	56	Location1	00000628	411

FLINT GROUP		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008758	15/02/2017	2000919814		P	INK-CP	75,000	CLASSIC CUP BASIC H/S YELLOW II	$0.0147	$0.0161	0%	$1,099.50	$1,209.45			Purchase; FLINT GROUP		GST	$0.00	$109.95	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,180.48			75,000	75,000	Location1	90011404	25
FLINT GROUP		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008758	15/02/2017	2000919814		P	INK-CP	30,000	CLASSIC CUP GLOSS H/S BLACK	$0.0139	$0.0153	0%	$417.00	$458.70			Purchase; FLINT GROUP		GST	$0.00	$41.70	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,180.48			30,000	30,000	Location1	90011404	25
FLINT GROUP		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008758	15/02/2017	2000919814		P	INK-CP	45,000	CLASSIC CUP PROC EXTENDER	$0.0104	$0.0114	0%	$465.75	$512.33			Purchase; FLINT GROUP		GST	$0.00	$46.58	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,180.48			45,000	45,000	Location1	90011404	25

Auspak Paper Products		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008759	15/02/2017	INV 88303		P	HANDTOWL80	16	Hand Towel 80M-16	$1.8013	$1.9813	0%	$28.82	$31.70			Purchase; Auspak Paper Products		GST	$0.00	$2.88	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$31.70			16	16		*None	211

REMAPAK PTY LTD		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008397	16/02/2017	INV 28194		P	JL_HLS_4_W	6	4oz Hot SIP Lid (1,000) White	$17.12	$18.8317	0%	$102.72	$112.99			Purchase; REMAPAK PTY LTD		GST	$0.00	$10.27	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$112.99			6	6	Location1	00000628	411

DC Products		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008752	16/02/2017	INV 4002		P	SH-CF350	1	CF350 SILICONE FLUID, 200KG	$1,296.48	$1,426.13	0%	$1,296.48	$1,426.13			Purchase; DC Products		GST	$0.00	$129.65	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,426.13			0	1		*None	281

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008774	16/02/2017	95577982		E	OP275-230	4,789	Performa Brill 275x1250 230GSM	$1.62	$1.782	0%	$7,758.18	$8,534.00			Purchase; SPICERS		GST	$0.00	$775.82	$0.00			GST	$0.00	$0.00	$0.00	B			4	60	60	1	$8,534.00			4,789	4,789	Location1	AC #:126630	381

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008775	16/02/2017	95577983		E	BP75-254	1,790	75mm214+20PE+20PECupforma Nat	$2.125	$2.3375	0%	$3,803.75	$4,184.13			Purchase; SPICERS		GST	$0.00	$380.38	$0.00			GST	$0.00	$0.00	$0.00	B			4	60	60	1	$4,184.13			1,790	1,790	Location1	AC #:126630	381

Auspak Paper Products		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008776	16/02/2017	INV 88321		P	DISGLLGE	1	Disp Glove Large Latex 1,000	$75.00	$82.50	0%	$75.00	$82.50			Purchase; Auspak Paper Products		GST	$0.00	$7.50	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$82.50			1	1		*None	211

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008784	16/02/2017	FC 263507		P	PPL_IC_03	2	Williamstown Ice Cream 3oz Ice Cream.	$50.00	$55.00	0%	$100.00	$110.00			Purchase; Kirk Group		GST	$0.00	$10.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$110.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008785	16/02/2017	FC 263565		P	PPL_DW_08T	1	Gema Group 8ozt Double Wall (trad Shape)	$70.00	$77.00	0%	$70.00	$77.00			Purchase; Kirk Group		GST	$0.00	$7.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$77.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008786	16/02/2017	FC 263566		P	PPL_SW_08T	1	Heresy 8ozt Single Wall (trad Shape)	$70.00	$77.00	0%	$70.00	$77.00			Purchase; Kirk Group		GST	$0.00	$7.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$77.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008787	16/02/2017	FC 263502		P	PPL_IC_05	1	2 Scoops Gelato 5oz Ice Cream.	$60.00	$66.00	0%	$60.00	$66.00			Purchase; Kirk Group		GST	$0.00	$6.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$66.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008788	16/02/2017	FC 263506		P	PPL_IC_05	2	Williamstown Ice Cream 5oz Ice Cream.	$60.00	$66.00	0%	$120.00	$132.00			Purchase; Kirk Group		GST	$0.00	$12.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$132.00			2	2		*None	450

OMRON ELECTRONICS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008781	17/02/2017	INV 60447544		P	H7CZ COUNTER PACK	17	1 x H7CZ-L8 = 1 x P2CF-08	$120.00	$132.00	0%	$2,040.00	$2,244.00			Purchase; OMRON ELECTRONICS		GST	$0.00	$204.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,266.00			0	17		628931	468
OMRON ELECTRONICS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008781	17/02/2017	INV 60447544		P	Freight	1	Freight At Cost	$20.00	$22.00	0%	$20.00	$22.00			Purchase; OMRON ELECTRONICS		GST	$0.00	$2.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,266.00			0	1		628931	468

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008789	17/02/2017	95578849		E	SP300-208	859	300mm195+18PE Cupforma Special	$1.923	$2.1153	0%	$1,651.86	$1,817.05			Purchase; SPICERS		GST	$0.00	$165.19	$0.00			GST	$0.00	$0.00	$0.00	B			4	60	60	1	$1,817.05			859	859	Location1	AC #:126630	381

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008792	17/02/2017	FC 263765		P	PPL_SC_24	2	Ferguson Plarre 24oz Single Wall Cup	$105.00	$115.50	0%	$210.00	$231.00			Purchase; Kirk Group		GST	$0.00	$21.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$231.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008793	17/02/2017	FC 263747		P	PPL_DW_16	3	Byl Espresso 16oz Double Wall.	$90.00	$99.00	0%	$270.00	$297.00			Purchase; Kirk Group		GST	$0.00	$27.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$297.00			3	3		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008794	17/02/2017	FC 263748		P	PPL_DW_08U	3	Byl Espresso 8ozu Double Wall.	$75.00	$82.50	0%	$225.00	$247.50			Purchase; Kirk Group		GST	$0.00	$22.50	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$247.50			3	3		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008795	17/02/2017	FC 263750		P	PPL_DW_08T	3	Bill & Tonis 8ozt Double Wall (trad Shape)	$70.00	$77.00	0%	$210.00	$231.00			Purchase; Kirk Group		GST	$0.00	$21.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$231.00			3	3		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008796	17/02/2017	FC 263749		P	PPL_DW_12	3	Bill & Tonis 12oz Double Wall.	$90.00	$99.00	0%	$270.00	$297.00			Purchase; Kirk Group		GST	$0.00	$27.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$297.00			3	3		*None	450

Oji Fibre Solutions (Carter Holt Harvey)		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008714	20/02/2017	V759666		P	C-Group2	5,110	PD#: 416567 (490x320x525)	$1.024	$1.1264	0%	$5,232.64	$5,755.90			Purchase; Oji Fibre Solutions (Carter Holt Harvey)	22/02/2017	GST	$0.00	$523.26	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$7,406.96			5,110	5,110	Location1	186245	1011
Oji Fibre Solutions (Carter Holt Harvey)		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008714	20/02/2017	V759666		P	C-Group5	1,590	PD #: 386120 (564x221x542)	$0.944	$1.0384	0%	$1,500.96	$1,651.06			Purchase; Oji Fibre Solutions (Carter Holt Harvey)	22/02/2017	GST	$0.00	$150.10	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$7,406.96			1,590	1,590	Location1	186245	1011

ORIGIN		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008803	20/02/2017	97906697		P	LPG GAS CYL	5	Exchange Cyl Forklift 15kg	$19.9545	$21.95	0%	$99.77	$109.75		REQUIRED A.S.A.P.	Purchase; ORIGIN		GST	$0.00	$9.98	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$109.75			5	5		5600462779	360

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008804	20/02/2017	FC 263966		P	PPL_SW_06	4	Zest Microlot 6.5oz Single Wall	$65.00	$71.50	0%	$260.00	$286.00		REQUIRED A.S.A.P.	Purchase; Kirk Group		GST	$0.00	$26.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$286.00			4	4		*None	450

FLINT GROUP		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008823	22/02/2017	2000927462		P	INK-CP	15,000	CLASSIC CUP PROC MAGENTA	$0.0154	$0.0169	0%	$230.25	$253.28			Purchase; FLINT GROUP		GST	$0.00	$23.03	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,223.40			15,000	15,000	Location1	90011404	25
FLINT GROUP		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008823	22/02/2017	2000927462		P	INK-CP	12,000	CLASSIC CUP PROC MAGENTA	$0.0154	$0.0169	0%	$184.20	$202.62			Purchase; FLINT GROUP		GST	$0.00	$18.42	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,223.40			12,000	12,000	Location1	90011404	25
FLINT GROUP		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008823	22/02/2017	2000927462		P	INK-CP	30,000	CLASSIC CUP BASIC H/S BLUE II	$0.0146	$0.016	0%	$437.70	$481.47			Purchase; FLINT GROUP		GST	$0.00	$43.77	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,223.40			30,000	30,000	Location1	90011404	25
FLINT GROUP		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008823	22/02/2017	2000927462		P	INK-CP	30,000	CLASSIC CUP GLOSS H/S BLACK	$0.0139	$0.0153	0%	$417.00	$458.70			Purchase; FLINT GROUP		GST	$0.00	$41.70	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,223.40			30,000	30,000	Location1	90011404	25
FLINT GROUP		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008823	22/02/2017	2000927462		P	INK-CP	30,000	CLASSIC CUP PROC EXTENDER	$0.0104	$0.0114	0%	$310.50	$341.55			Purchase; FLINT GROUP		GST	$0.00	$31.05	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,223.40			30,000	30,000	Location1	90011404	25
FLINT GROUP		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008823	22/02/2017	2000927462		P	INK-CP	15,000	CLASSIC CUP 485 RED	$0.015	$0.0165	0%	$224.55	$247.00			Purchase; FLINT GROUP		GST	$0.00	$22.45	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,223.40			15,000	15,000	Location1	90011404	25
FLINT GROUP		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008823	22/02/2017	2000927462		P	INK-CP	14,500	CLASSIC CUP 485 RED	$0.015	$0.0165	0%	$217.07	$238.78			Purchase; FLINT GROUP		GST	$0.00	$21.71	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,223.40			14,500	14,500	Location1	90011404	25

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008828	22/02/2017	FC 264266		P	PPL_DW_08T	2	Bravos Kitchen 8ozt Double Wall (trad Shape)	$70.00	$77.00	0%	$140.00	$154.00			Purchase; Kirk Group		GST	$0.00	$14.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$154.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008829	22/02/2017	FC 264267		P	PPL_SW_12	1	Brother Hen 12oz Single Wall	$85.00	$93.50	0%	$85.00	$93.50			Purchase; Kirk Group		GST	$0.00	$8.50	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$93.50			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008830	22/02/2017	FC 264265		P	PPL_DW_12	2	Bravos Kitchen 12oz Double Wall.	$90.00	$99.00	0%	$180.00	$198.00			Purchase; Kirk Group		GST	$0.00	$18.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$198.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008831	22/02/2017	FC 264264		P	PPL_IC_08	1	Acai Brothers 8oz Ice Cream.	$85.00	$93.50	0%	$85.00	$93.50			Purchase; Kirk Group		GST	$0.00	$8.50	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$93.50			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008832	22/02/2017	FC 264260		P	PPL_IC_03	2	Pietro Gelateria 3oz Ice Cream.	$50.00	$55.00	0%	$100.00	$110.00			Purchase; Kirk Group		GST	$0.00	$10.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$110.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008833	22/02/2017	FC 264268		P	PPL_SW_08T	1	Brother Hen 8ozt Single Wall (trad Shape)	$70.00	$77.00	0%	$70.00	$77.00			Purchase; Kirk Group		GST	$0.00	$7.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$77.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008834	22/02/2017	FC 264261		P	PPL_IC_05	2	Pietro Gelateria 5oz Ice Cream.	$60.00	$66.00	0%	$120.00	$132.00			Purchase; Kirk Group		GST	$0.00	$12.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$132.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008835	23/02/2017	FC 264367		P	PPL_DW_12	3	Hudsons Easter 2017 12oz Double Wall	$90.00	$99.00	0%	$270.00	$297.00			Purchase; Kirk Group		GST	$0.00	$27.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$297.00			3	3		*None	450

