Co./Last Name	First Name	Addr 1 - Line 1	           - Line 2	           - Line 3	           - Line 4	Inclusive	Purchase #	Date	Supplier Invoice #	Ship Via	Delivery Status	Description	Account #	Amount	Inc-Tax Amount	Job	Comment	Journal Memo	Shipping Date	Tax Code	Non-GST Amount	GST Amount	Import Duty Amount	Freight Amount	Inc-Tax Freight Amount	Freight Tax Code	Freight Non-GST Amount	Freight GST Amount	Freight Import Duty Amount	Purchase Status	Currency Code	Exchange Rate	Terms - Payment is Due	           - Discount Days	           - Balance Due Days	           - % Discount	Amount Paid	Category	Card ID	Record ID
Exp Couriers		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008534	31/12/2016	INV 130894		P	19 Dec 90128 JANE/JOHN AXI-KEM N TULLAMARINE DERRIMUT 4T	61500	$106.85	$117.54			Purchase; Exp Couriers		GST	$0.00	$10.69	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$628.83		EXTPCC	851
Exp Couriers		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008534	31/12/2016	INV 130894		P	19 Dec 90138 JANE/JOHN WOMENS HITSE N TULLAMARINE PAKENHAM C	61500	$38.45	$42.30			Purchase; Exp Couriers		GST	$0.00	$3.85	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$628.83		EXTPCC	851
Exp Couriers		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008534	31/12/2016	INV 130894		P	21 Dec 91287 JANE KAFFEINA GRO N TULLAMARINE COBURG 4T	61500	$85.78	$94.36			Purchase; Exp Couriers		GST	$0.00	$8.58	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$628.83		EXTPCC	851
Exp Couriers		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008534	31/12/2016	INV 130894		P	21 Dec 190695 JANE BILLY VAN CR N TULLAMARINE FITZROY NORTH SV	61500	$18.36	$20.19			Purchase; Exp Couriers		GST	$0.00	$1.83	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$628.83		EXTPCC	851
Exp Couriers		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008534	31/12/2016	INV 130894		P	21 Dec 190708 JANE N2 N TULLAMARINE FITZROY SV	61500	$18.96	$20.86			Purchase; Exp Couriers		GST	$0.00	$1.90	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$628.83		EXTPCC	851
Exp Couriers		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008534	31/12/2016	INV 130894		P	SERVICE FEE	61500	$7.95	$8.74			Purchase; Exp Couriers		GST	$0.00	$0.79	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$628.83		EXTPCC	851
Exp Couriers		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008534	31/12/2016	INV 130894		P	FUEL LEVY	61500	$64.19	$70.61			Purchase; Exp Couriers		GST	$0.00	$6.42	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$628.83		EXTPCC	851

PREMIER WASTE		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008535	31/12/2016	INV 132146		P	06/12/16 1062445.0 1100ltr Waste Collection 2	62525	$77.88	$85.67			Purchase; PREMIER WASTE		GST	$0.00	$7.79	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$315.36		2603.000	451
PREMIER WASTE		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008535	31/12/2016	INV 132146		P	06/12/16 1062445.1 240ltr Waste Collection 1	62525	$12.18	$13.40			Purchase; PREMIER WASTE		GST	$0.00	$1.22	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$315.36		2603.000	451
PREMIER WASTE		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008535	31/12/2016	INV 132146		P	13/12/16 1068791.0 1100ltr Waste Collection 2	62525	$77.88	$85.66			Purchase; PREMIER WASTE		GST	$0.00	$7.78	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$315.36		2603.000	451
PREMIER WASTE		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008535	31/12/2016	INV 132146		P	13/12/16 1068791.1 240ltr Waste Collection 1	62525	$12.18	$13.40			Purchase; PREMIER WASTE		GST	$0.00	$1.22	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$315.36		2603.000	451
PREMIER WASTE		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008535	31/12/2016	INV 132146		P	20/12/16 1075466.0 1100ltr Waste Collection 2	62525	$77.88	$85.67			Purchase; PREMIER WASTE		GST	$0.00	$7.79	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$315.36		2603.000	451
PREMIER WASTE		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008535	31/12/2016	INV 132146		P	20/12/16 1075466.1 240ltr Waste Collection 2	62525	$24.36	$26.80			Purchase; PREMIER WASTE		GST	$0.00	$2.44	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$315.36		2603.000	451
PREMIER WASTE		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008535	31/12/2016	INV 132146		P	Rental Charge (RG11 x 2 / WK)	62525	$4.33	$4.76			Purchase; PREMIER WASTE		GST	$0.00	$0.43	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$315.36		2603.000	451

MYOB Australia Pty Ltd		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008528	02/01/2017	1-39798075781		P	MYOB AccountRight Premier Recurring Live	62330	$100.00	$110.00			Purchase; MYOB Australia Pty Ltd		GST	$0.00	$10.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$110.00		*None	1306
MYOB Australia Pty Ltd		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008528	02/01/2017	1-39798075781		P	Subscription (1/1/2017 - 31/1/2017)		$0.00	$0.00			Purchase; MYOB Australia Pty Ltd			$0.00	$0.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$110.00		*None	1306

Northern Managed Finance Pty Ltd		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008521	03/01/2017	JAN 2017		P	Phone Plan	62350	$310.05	$341.06			Purchase; Northern Managed Finance Pty Ltd		GST	$0.00	$31.01	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$341.06		*None	1035

OPTUS Broadband		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008519	04/01/2017	JAN 2017		P	01/01/2017 ~ 31/01/2017	62800	$90.90	$99.99			Purchase; OPTUS Broadband		GST	$0.00	$9.09	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$112.15		2638889025	763
OPTUS Broadband		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008519	04/01/2017	JAN 2017		P	20 Premium Speed	62800	$18.14	$19.95			Purchase; OPTUS Broadband		GST	$0.00	$1.81	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$112.15		2638889025	763
OPTUS Broadband		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008519	04/01/2017	JAN 2017		P	Account Processing Fee	62800	$2.00	$2.20			Purchase; OPTUS Broadband		GST	$0.00	$0.20	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$112.15		2638889025	763
OPTUS Broadband		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008519	04/01/2017	JAN 2017		P	Discount 10%	62800	-$9.09	-$9.99			Purchase; OPTUS Broadband		GST	$0.00	-$0.90	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$112.15		2638889025	763

Employsure Pty Ltd		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008522	04/01/2017	JAN 2017		E	HR Consulting Services	62433	$1,009.67	$1,110.64			Purchase; Employsure Pty Ltd		GST	$0.00	$100.97	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,110.64		*None	1302

City Link		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008523	04/01/2017	611522874561		P	Invoice period 24 Nov 2016 - 23 Dec 2016	63109	$456.67	$502.34			Purchase; City Link		GST	$0.00	$45.67	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$502.34		Ac 6111044682	575

AGL ELECTRICITY 8B		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008516	05/01/2017	DEC 2016		P	Supply period 1 Dec 2016 to 31 Dec 2016 (31days)	62920	$8,656.04	$9,521.64			Purchase; AGL ELECTRICITY  (NMI 60013330429)		GST	$0.00	$865.60	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$9,521.64		AC10302297	234

Vodafone		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008517	07/01/2017	1154566363		P	Mobile Phone 0401853956 $40.00 ~Ready Business $40 SIM Only	62800	$36.36	$40.00			Purchase; Vodafone		GST	$0.00	$3.64	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$64.27		879286903	1155
Vodafone		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008517	07/01/2017	1154566363		P	Mobile Phone 0407167444 $40.00 ~Ready Business $40 SIM Only	62800	$36.37	$40.00			Purchase; Vodafone		GST	$0.00	$3.63	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$64.27		879286903	1155
Vodafone		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008517	07/01/2017	1154566363		P	Mobile Phone 0412364072 $4.99 ~Ready Business $80	62800	$77.26	$84.99			Purchase; Vodafone		GST	$0.00	$7.73	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$64.27		879286903	1155
Vodafone		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008517	07/01/2017	1154566363		P	Mobile Phone 0438629960 $4.99 ~Ready Business $80 +Note 7	62800	$1,216.44	$1,338.08			Purchase; Vodafone		GST	$0.00	$121.64	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$64.27		879286903	1155
Vodafone		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008517	07/01/2017	1154566363		P	Credit for Note 7	62800	-$1,308.00	-$1,438.80			Purchase; Vodafone		GST	$0.00	-$130.80	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$64.27		879286903	1155

Telstra Corp Ltd		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008536	09/01/2017	P 794 882 131-7		P	Billing Period to 01 Jan 2017	62800	$83.63	$91.99			Purchase; Telstra Corp Ltd		GST	$0.00	$8.36	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$91.99		*None	1144

Hi Trans Express		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008541	10/01/2017	INV 049560		P	03/01/17 AR574 PCC596 HAND U THE PAPER CU 48 Flavours In MEL ADE G	61500	$40.08	$44.09			Purchase; Hi Trans Express		GST	$0.00	$4.01	$0.00			GST	$0.00	$0.00	$0.00	B			2	0	30	0	$47.67		8349	716
Hi Trans Express		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008541	10/01/2017	INV 049560		P	Account Fee 1	61500	$3.25	$3.58			Purchase; Hi Trans Express		GST	$0.00	$0.33	$0.00			GST	$0.00	$0.00	$0.00	B			2	0	30	0	$47.67		8349	716

Cedar Jet Travel		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008922	11/01/2017			P		63110	$1,781.90	$1,781.90			Purchase; Cedar Jet Travel		FRE	$0.00	$0.00	$0.00			FRE	$0.00	$0.00	$0.00	B			5	1	30	0	$1,781.90		*None	865

Westpac Life Insurance		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008518	14/01/2017	JAN 2017		P	Insurance Premium January 2017	61812	$299.53	$299.53			Purchase; Westpac Life Insurance		FRE	$0.00	$0.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$299.53		*None	747

Melbourne IT		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008571	14/01/2017	140117		P	.net.au License for tpcc.net.au for 2 Year	62330	$139.98	$153.98			Purchase; Melbourne IT		GST	$0.00	$14.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$153.98		*None	859

Clean FX Services		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008561	17/01/2017	INV 20818		P	CLEANING AND MAINTENANCE DECEMBER 2016	62340	$125.66	$138.22			Purchase; Clean FX Services		GST	$0.00	$12.56	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$138.22		*None	170

MACHINERY SOLUTIONS & MAINTENANCE		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008563	17/01/2017	INV-5198		P	Service call for Punch machine not working,	62520	$120.00	$132.00			Purchase; MACHINERY SOLUTIONS & MAINTENANCE		GST	$0.00	$12.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$264.00		*None	1338
MACHINERY SOLUTIONS & MAINTENANCE		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008563	17/01/2017	INV-5198		P	Call Out and Travel	62520	$120.00	$132.00			Purchase; MACHINERY SOLUTIONS & MAINTENANCE		GST	$0.00	$12.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$264.00		*None	1338

Hi Trans Express		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008570	17/01/2017	INV 050261		P	05/12/16 SR1582 PCC584 THE PAPER CU In The Pink By MEL NS6	61500	$85.88	$94.47			Purchase; Hi Trans Express		GST	$0.00	$8.59	$0.00			GST	$0.00	$0.00	$0.00	B			2	0	30	0	$142.14		8349	716
Hi Trans Express		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008570	17/01/2017	INV 050261		P	17/01/17 AR675 PCC598 - HAND THE PAPER CU Barossa Valle MEL SA1 G	61500	$40.08	$44.09			Purchase; Hi Trans Express		GST	$0.00	$4.01	$0.00			GST	$0.00	$0.00	$0.00	B			2	0	30	0	$142.14		8349	716
Hi Trans Express		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008570	17/01/2017	INV 050261		P	Account Fee 1	61500	$3.25	$3.58			Purchase; Hi Trans Express		GST	$0.00	$0.33	$0.00			GST	$0.00	$0.00	$0.00	B			2	0	30	0	$142.14		8349	716

OLIANA FOODS PTY LTD		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008567	18/01/2017	INV 39835		E	SPRING WATER	62410	$260.00	$260.00			Purchase; OLIANA FOODS PTY LTD		FRE	$0.00	$0.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$260.00		*None	1320

VIC FREIGHT EXPRESS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008577	18/01/2017	INV 00009029		E	20.12.16 C/N 74951 Ref. 11337 1 x Pallet to Henley World Homes Rockbank  Delivered on 17.01.17 as requested	61500	$70.00	$77.00			Purchase; VIC FREIGHT EXPRESS		GST	$0.00	$7.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$99.12		*None	1341
VIC FREIGHT EXPRESS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008577	18/01/2017	INV 00009029		E	Hand Unload	61500	$15.00	$16.50			Purchase; VIC FREIGHT EXPRESS		GST	$0.00	$1.50	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$99.12		*None	1341
VIC FREIGHT EXPRESS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008577	18/01/2017	INV 00009029		E	January Fuel Levy @ 7.30%	61500	$5.11	$5.62			Purchase; VIC FREIGHT EXPRESS		GST	$0.00	$0.51	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$99.12		*None	1341

IS Telecoms Pty Ltd		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008569	19/01/2017	INV 40243		P	Internet and Cloud Services	62800	$217.27	$239.00			Purchase; IS Telecoms Pty Ltd		GST	$0.00	$21.73	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$269.98		*None	1084
IS Telecoms Pty Ltd		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008569	19/01/2017	INV 40243		P	Other charges and credits	62800	$313.64	$345.00			Purchase; IS Telecoms Pty Ltd		GST	$0.00	$31.36	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$269.98		*None	1084
IS Telecoms Pty Ltd		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008569	19/01/2017	INV 40243		P	Service and Equipment	62800	-$285.47	-$314.02			Purchase; IS Telecoms Pty Ltd		GST	$0.00	-$28.55	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$269.98		*None	1084

TNT Express		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008609	21/01/2017	50215513		P	16/01/17 755011062 TULLAMARINE/48 FLAVOURS S 76 MEL/ADL/// 48 FLAVOURS 3	56000	$46.17	$50.79		REQUIRED A.S.A.P.	Purchase; TNT Express		GST	$0.00	$4.62	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$235.64		ACC:21779000	34
TNT Express		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008609	21/01/2017	50215513		P	16/01/17 755051673 TULLAMARINE/WILLIAM SMITH & S 76 MEL/TAS/// WILLIAM SMITH &	56000	$108.17	$118.99		REQUIRED A.S.A.P.	Purchase; TNT Express		GST	$0.00	$10.82	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$235.64		ACC:21779000	34
TNT Express		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008609	21/01/2017	50215513		P	19/01/17 758226416 TULLAMARINE/PRINT MEDIA GRO S 76 MEL/BNE	56000	$31.12	$34.23		REQUIRED A.S.A.P.	Purchase; TNT Express		GST	$0.00	$3.11	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$235.64		ACC:21779000	34
TNT Express		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008609	21/01/2017	50215513		P	19/01/17 758251351 TULLAMARINE/ABERDEEN PAPER S 76 MEL/MEL	56000	$17.69	$19.46		REQUIRED A.S.A.P.	Purchase; TNT Express		GST	$0.00	$1.77	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$235.64		ACC:21779000	34
TNT Express		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008609	21/01/2017	50215513		P	20/01/17 759244382 TULLAMARINE/PETERS ICE CREA S 75 MEL/MEL	56000	$11.06	$12.17		REQUIRED A.S.A.P.	Purchase; TNT Express		GST	$0.00	$1.11	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$235.64		ACC:21779000	34

SCT Logistics		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008598	22/01/2017	900309893		P	2 SLOTS TO EDWARDSTOWN SA (ATLAS MCNEIL HEALTHCARE)	61500	$111.06	$122.17			Purchase; SCT Logistics		GST	$0.00	$11.11	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$122.17		103617	987

SCT Logistics		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008599	22/01/2017	900309891		P	2 SLOTS TO MURARRIE QLD (SSS AUSTRALIA)	61500	$190.30	$209.33			Purchase; SCT Logistics		GST	$0.00	$19.03	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$209.33		103617	987

SCT Logistics		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008600	22/01/2017	900309892		P	2 SLOTS TO EDWARDSTOWN SA (ATLAS MCNEIL HEALTHCARE)	61500	$111.06	$122.17			Purchase; SCT Logistics		GST	$0.00	$11.11	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$122.17		103617	987

AA PRINTING		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008583	23/01/2017	INV-1612		P	40,000 Tradelink 8ozT DW Digital	57452	$2,782.07	$3,060.28			Purchase; AA PRINTING		GST	$0.00	$278.21	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$3,060.28		*None	617

AA PRINTING		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008584	23/01/2017	INV-1613		P	20,000 Happy World Nutella Day 2017	57452	$1,577.98	$1,735.78			Purchase; AA PRINTING		GST	$0.00	$157.80	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,735.78		*None	617

Jason Real Estate Commercial P/L  "D"		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008601	23/01/2017	INV 42063		P	1-FEB-2017 28-FEB-2017 RENT	61702	$2,750.00	$3,025.00			Purchase; Jason Real estate		GST	$0.00	$275.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$3,025.00		FACT D	290

AA PRINTING		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008605	24/01/2017	INV-1617		P	3,000 N2 Black Star Baked By Andres	57452	$331.37	$364.51			Purchase; AA PRINTING		GST	$0.00	$33.14	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$364.51		*None	617

Hi Trans Express		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008638	24/01/2017	INV 050978		P	17/01/17 PCC599 BUNZL THE PAPER CU Bunzl Outsour MEL SYD QTY 1	61500	$81.97	$90.17			Purchase; Hi Trans Express		GST	$0.00	$8.20	$0.00			GST	$0.00	$0.00	$0.00	B			2	0	30	0	$505.92		8349	716
Hi Trans Express		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008638	24/01/2017	INV 050978		P	17/01/17 PCC600 QCC 11467 THE PAPER CU QCC HOSPITA MEL SYD QTY 1	61500	$81.97	$90.17			Purchase; Hi Trans Express		GST	$0.00	$8.20	$0.00			GST	$0.00	$0.00	$0.00	B			2	0	30	0	$505.92		8349	716
Hi Trans Express		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008638	24/01/2017	INV 050978		P	18/01/17 PCC601 TCR NSW 10881 THE PAPER CU THE COFFEE R MEL SYD QTY !	61500	$292.73	$322.00			Purchase; Hi Trans Express		GST	$0.00	$29.27	$0.00			GST	$0.00	$0.00	$0.00	B			2	0	30	0	$505.92		8349	716
Hi Trans Express		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008638	24/01/2017	INV 050978		P	Account Fee 1	61500	$3.25	$3.58			Purchase; Hi Trans Express		GST	$0.00	$0.33	$0.00			GST	$0.00	$0.00	$0.00	B			2	0	30	0	$505.92		8349	716

AA PRINTING		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008639	24/01/2017	INV-1448		P	5,000 Stop Family Violence 8ozT DW	57452	$536.18	$589.80			Purchase; AA PRINTING		GST	$0.00	$53.62	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$589.80		*None	617

City Link		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008721	24/01/2017	611261507437		P	Invoice period 24 Dec 2016 - 23 Jan 2017	63109	$78.91	$86.80			Purchase; City Link		GST	$0.00	$7.89	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$86.80		Ac 6111044682	575

Imparts		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008722	24/01/2017	SIIMPA1700030343		P	VW O/FILTER BORA/T4	62603	$312.18	$343.40			Purchase; Imparts		GST	$0.00	$31.22	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$343.40		*None	733

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008616	27/01/2017			P		61006	-$51.57	-$56.73			SPICERS:  Discounts on 00008393		GST	$0.00	-$5.16	$0.00				$0.00	$0.00	$0.00	B			4	60	60	1	-$56.73		AC #:126630	381

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008617	27/01/2017			P		61006	-$57.96	-$63.76			SPICERS:  Discounts on 00008394		GST	$0.00	-$5.80	$0.00				$0.00	$0.00	$0.00	B			4	60	60	1	-$128.79		AC #:126630	381
SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008617	27/01/2017			P		61006	-$59.12	-$65.03			SPICERS:  Discounts on 00008394		GST	$0.00	-$5.91	$0.00				$0.00	$0.00	$0.00	B			4	60	60	1	-$128.79		AC #:126630	381

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008618	27/01/2017			P		61006	-$52.95	-$58.24			SPICERS:  Discounts on 00008395		GST	$0.00	-$5.29	$0.00				$0.00	$0.00	$0.00	B			4	60	60	1	-$58.24		AC #:126630	381

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008619	27/01/2017			P		61006	-$232.86	-$256.15			SPICERS:  Discounts on 00008399		GST	$0.00	-$23.29	$0.00				$0.00	$0.00	$0.00	B			4	60	60	1	-$256.15		AC #:126630	381

