Item Number	Item Name	Buy	Sell	Inventory	Asset Acct	Income Acct	Expense/COS Acct	Item Picture	Description	Use Desc. On Sale	Custom List 1	Custom List 2	Custom List 3	Custom Field 1	Custom Field 2	Custom Field 3	Primary Supplier	Supplier Item Number	Tax Code When Bought	Buy Unit Measure	# Items/Buy Unit	Reorder Quantity	Minimum Level	Selling Price	Sell Unit Measure	Tax Code When Sold	Sell Price Inclusive	Sales Tax Calc. Method	# Items/Sell Unit	Quantity Break 1	Quantity Break 2	Quantity Break 3	Quantity Break 4	Quantity Break 5	"Price Level A, Qty Break 1"	"Price Level B, Qty Break 1"	"Price Level C, Qty Break 1"	"Price Level D, Qty Break 1"	"Price Level E, Qty Break 1"	"Price Level F, Qty Break 1"	"Price Level A, Qty Break 2"	"Price Level B, Qty Break 2"	"Price Level C, Qty Break 2"	"Price Level D, Qty Break 2"	"Price Level E, Qty Break 2"	"Price Level F, Qty Break 2"	"Price Level A, Qty Break 3"	"Price Level B, Qty Break 3"	"Price Level C, Qty Break 3"	"Price Level D, Qty Break 3"	"Price Level E, Qty Break 3"	"Price Level F, Qty Break 3"	"Price Level A, Qty Break 4"	"Price Level B, Qty Break 4"	"Price Level C, Qty Break 4"	"Price Level D, Qty Break 4"	"Price Level E, Qty Break 4"	"Price Level F, Qty Break 4"	"Price Level A, Qty Break 5"	"Price Level B, Qty Break 5"	"Price Level C, Qty Break 5"	"Price Level D, Qty Break 5"	"Price Level E, Qty Break 5"	"Price Level F, Qty Break 5"	Inactive Item	Standard Cost
IG/EXCELL/XLM50180	Prestretch	B		I	55000														GST	1	1	0	0					0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$48.13
INK-CP	Ink for Custom Printing	B		I	11441												FLINT GROUP		GST	gram	1	0	0					0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$0.02
IP 305PP-280	Cup Forma Nat 305mm 260+20PE	B		I	11310												SPICERS		GST	KG	1	0	0					0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$2.31
IP250-268	I/Pap 8ozT-268gsm	B		I	11310				"NEW RATE $1,965"								SPICERS		GST	KG	1	0	0					0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$1.86
IP275-268	I/Pap 8/12/16oz-268gsm	B		I	11310				"NEW RATE $1,965"								SPICERS		GST	KG	1	0	0					0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$1.86
IP675-278	Cup Forma Nat 675mm 260+18PE	B		I	11310				"inv 70691 7.292T = 14 Reels NEW RATE $1,832"								SPICERS		GST	KG	1	0	0					0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$2.02
IP730-278	Cup Forma Nat 730mm 260+18PE	B		I	11310				"Inv 70691 6.989 T = 13 Reels  NEW RATE $1,832"								SPICERS		GST	KG	1	0	0					0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$2.02
IPB275-278	I/Pap-Biox 8/12/16oz-278*275mm	B		I	11310												Direct Paper Supplies		GST	KG	1	0	0					0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$2.47
JL_BARFRESH_035_CHOC	3.5oz Paper Lid Chocolate	B	S	I	11356	41129	51130												GST	1	1	0	0	$0.02	1	GST		0	1	0	0	0	0	0	0.015	0.015	0.015	0.015	0.015	0.015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$0.01
JL_BARFRESH_035_LFVAN	3.5oz Paper Lid L-Fat Vanilla	B	S	I	11356	41129	51130												GST	1	1	0	0	$0.02	1	GST		0	1	0	0	0	0	0	0.015	67.5	67.5	67.5	67.5	67.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$0.01
JL_BARFRESH_035_MANGO	3.5oz Paper Lid Mango	B	S	I	11356	41129	51130												GST	1	1	0	0	$0.02	1	GST		0	1	0	0	0	0	0	0.015	0.015	0.015	0.015	0.015	0.015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$0.01
JL_BARFRESH_035_PREMVAN	3.5oz Paper Lid Prem Vanilla	B	S	I	11356	41129	51130												GST	1	1	0	0	$0.02	1	GST		0	1	0	0	0	0	0	0.015	0.015	0.015	0.015	0.015	0.015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$0.01
JL_CCL_12	"12oz Cover Lid (1,000)"	B	S	I	11356	41129	51130												N-T	1000	1	0	0	$35.00	1000	GST		0	1	0	0	0	0	0	35	35	35	35	35	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$7.73
JL_CL_02	"2oz Clear Lid (2,000)"	B	S	I	11356	41129	51130		"RMB 50/1,000"										N-T	2000	1	0	0	$30.00	2000	GST		0	1	0	0	0	0	0	30	30	30	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$12.70
JL_CL_06_CAV_B	"6oz CAV Lid (1,000) Black"	B	S	I	11356	41129	51130										REMAPAK PTY LTD		GST	1000	1	0	"3,000"	$37.50	1000	GST		0	1	0	0	0	0	0	37.5	65.38	50	50	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$31.90
JL_CL_22~24	"22/24oz Cold Flat Lid (1,000)"	B	S	I	11356	41129	51130		"RMB 54.60/1,000 As @ 19/08/2014 RMB 62 = USD$10.10/1,000"								REMAPAK PTY LTD		GST	1000	1	0	0	$40.00	1000	GST		0	1	0	0	0	0	0	40	29	29	29	29	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$18.77
JL_CL_8~16	"8~16 oz Cold Flat Lid (1,000)"	B	S	I	11356	41129	51130		"RMB 52/1,000 As @ 19/08/2014 RMB 60/1,000 = USD9.77"								REMAPAK PTY LTD		GST	1000	1	0	0	$35.00	1000	GST		0	1	0	0	0	0	0	35	27	27	27	27	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$18.77
JL_CL_8T	"8ozT Cold Flat Lid (1,000)"	B	S	I	11356	41129	51130										REMAPAK PTY LTD		GST	1000	1	0	0	$30.00	1000	GST		0	1	0	0	0	0	0	30	30	30	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$16.06
JL_CLD_03_DOME_H	"3oz IC Dome (1,500) Hole"	B	S	I	11356	41129	51130		"RMB 110/1,000"								SHANGHAI LANSHENG LIGHT INDUST PROD I/E Corp LTD		N-T	1500	1	0	0	$55.00	1500	GST		0	1	0	0	0	0	0	55	64	64	64	64	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$32.00
JL_CLD_03_DOME_NH	"3oz IC Dome (1,500)No Hole"	B	S	I	11356	41129	51130		"RMB 110/1,000"								SHANGHAI LANSHENG STATIONERY & SPORTING GOODS I/E		N-T	1500	1	0	0	$55.00	1500	GST		0	1	0	0	0	0	0	55	64	64	64	64	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$32.00
JL_CLD_05_DOME_H	"5oz IC DOME 1,000) Hole"	B	S	I	11356	41129	51130		"RMB 110/1,000"								SHANGHAI LANSHENG STATIONERY & SPORTING GOODS I/E		N-T	1000	1	0	0	$50.00	1000	GST		0	1	0	0	0	0	0	50	35	35	35	35	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$32.00
JL_CLD_05_DOME_NH	"5oz IC DOME (1,000) No Hole"	B	S	I	11356	41129	51130		"RMB 110/1,000"								SHANGHAI LANSHENG STATIONERY & SPORTING GOODS I/E		N-T	1000	1	0	0	$50.00	1000	GST		0	1	0	0	0	0	0	50	35	35	35	35	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$32.00
JL_CLD_22~24_DOME_H	"22/24oz Lid Dome (1,000) Hole"	B	S	I	11356	41129	51130		"Sold To AUSPAK for $38+GST  RMB 110/1,000"										N-T	1000	1	0	0	$0.00	1000	GST		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$16.34
JL_CLD_22~24_DOME_NH	"22/24oz Dome (1,000)  No Hole"	B	S	I	11356	41129	51130												N-T	1000	1	0	0	$0.00	1000	GST		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$17.92
JL_CLD_22~24_DOME_S	"22/24oz (1,000) Lid Dome Slit"	B	S	I	11356	41129	51130		"RMB 110/1,000"										N-T	1000	1	0	0	$0.00	1000	GST		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$16.34
JL_CLD_8~16_DOME_H	"8~16 Dome Lid (1,000) Hole"	B	S	I	11356	41129	51130										SHANGHAI LANSHENG STATIONERY & SPORTING GOODS I/E		N-T	1000	1	0	0	$37.50	1000	GST		0	1	0	0	0	0	0	37.5	37.5	37.5	37.5	37.5	37.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$17.92
JL_CLD_8~16_DOME_NH	"8~16 Dome Lid No Hole (1,000)"	B	S	I	11356	41129	51130												N-T	1000	1	0	0	$37.50	1000	GST		0	1	0	0	0	0	0	37.5	37.5	37.5	37.5	37.5	37.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$18.02
JL_CLD_8~16_DOME_S	"8~16oz Lid Dome Slit (1,000)"	B	S	I	11356	41129	51130		"RMB 110/1,000"								SHANGHAI LANSHENG STATIONERY & SPORTING GOODS I/E		N-T	1000	1	0	0	$37.50	1000	GST		0	1	0	0	0	0	0	37.5	37.5	37.5	37.5	37.5	37.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$17.92
JL_DXL_IC_03_WH	"Pap Lid 3oz I/C (5,000)"	B	S	I	11356	41129	51130										MIG Packaging		GST	5000	1	0	0	$150.00	5000	GST		0	1	0	0	0	0	0	150	60	60	60	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$66.00
JL_FATCUP_8~16_B	8~16 oz Fat Cup Lid (Black)	B	S	I	11356	41129	51130										REMAPAK PTY LTD		GST	1000	1	0	0	$32.00	1000	GST		0	1	0	0	0	0	0	32	32	32	32	32	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$23.10
JL_FATCUP_8~16_W	"8~16 Fat Cup Lids White 1,000"	B	S	I	11356	41129	51130										REMAPAK PTY LTD		GST	1000	1	0	0	$29.00	1000	GST		0	1	0	0	0	0	0	29	29	29	29	29	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$21.98
JL_FL_3_W	"3oz Flat Lid (1,500) White"	B	S	I	11356	41129	51130										REMAPAK PTY LTD		GST	"1,500"	1	0	0	$55.00	"1,500"	GST		0	1	0	0	0	0	0	55	80	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$31.90
JL_FL_5_W	"5oz Flat Lid (1,000) White"	B	S	I	11356	41129	51130										REMAPAK PTY LTD		GST	"1,000"	1	0	0	$40.00	"1,000"	GST		0	1	0	0	0	0	0	40	80	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$21.45
JL_FL_8~30_BLACK	"8~3O oz Food Cont. (1,000) BLK"	B	S	I	11356	41129	51130												N-T	1000	1	0	0	$50.00	1000	GST		0	1	0	0	0	0	0	50	50	50	50	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$0.00
JL_FL_8~30_TRAN	"8~3Ooz Food Cont.TRANS(1,000)"	B	S	I	11356	41129	51130												N-T	1000	1	0	0	$0.00	1000	GST		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$22.50
JL_FLB_8~30_W	8~30oz F/L Bowl 600	B	S	I	11356	41129	51130										Recyclable Packaging		GST	600	1	0	0	$36.00	0	GST		0	1	0	0	0	0	0	36	55	55	55	55	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$27.92
JL_FLD_8~30_SDOME_H	8~3Ooz Cold Dome (600) Hole	B	S	I	11356	41129	51130		8 Sleeves x 75 Cups = 600								Recyclable Packaging		GST	600	1	0	0	$36.00	600	GST		0	1	0	0	0	0	0	36	55	55	55	55	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$31.02
JL_FLD_8~30_SDOME_NH	8~3Ooz Cold Dome (600) No Hole	B	S	I	11356	41129	51130		8 Sleeves x 75 Cups = 600								Recyclable Packaging		GST	600	1	0	0	$36.00	600	GST		0	1	0	0	0	0	0	36	33	33	33	33	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$31.02
JL_FLHD_8~30_HDOME	8~30 F/L High Dome Clear (600)	B	S	I	11356	41129	51130		"RMB 110/1,000 As @ 19/08/2014 RMB 200 = USD$19.54/600"								Recyclable Packaging		GST	600	1	0	0	$36.00	600	GST		0	1	0	0	0	0	0	36	36	36	36	36	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$19.55
JL_FLS_8~30_DOME_H	"8~3Ooz Cold Dome (1,000) Hole"	B	S	I	11356	41129	51130		"RMB 190/1,000"								SHANGHAI LANSHENG STATIONERY & SPORTING GOODS I/E		GST	1000	1	0	0	$60.00	1000	GST		0	1	0	0	0	0	0	60	28	28	28	28	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$29.00
JL_FLS_8~30_DOME_NH	"8~30 F/L Dome (1,000) No Hole"	B	S	I	11356	41129	51130										Recyclable Packaging		GST	1000	1	0	0	$60.00	1000	GST		0	1	0	0	0	0	0	60	55	55	55	55	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$51.70
JL_FLT_8~30_B	8~30oz Food TAB BLACK (600)	B	S	I	11356	41129	51130		"RMB 180/1,000 = USD$17.59/600"								Recyclable Packaging	JL_FLT_8~30_B	GST	600	1	96	49	$39.00	600	GST		0	1	0	0	0	0	0	39	60	60	60	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$31.02
JL_FLT_8~30_C	8~3Ooz Food TAB Clear (600)	B	S	I	11356	41129	51130		"RMB 180/1,000"								SHANGHAI LANSHENG STATIONERY & SPORTING GOODS I/E		N-T	600	1	0	0	$36.00	600	GST		0	1	0	0	0	0	0	36	60	60	60	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$14.66
JL_FLT_8~30_W	8~30oz Food TAB WHITE (600)	B	S	I	11356	41129	51130										Recyclable Packaging		GST	600	1	0	0	$36.00	600	GST		0	1	0	0	0	0	0	36	60	60	60	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$31.02
JL_HL_20_B	20oz Hot Sipper Lid (Black)	B	S	I	11356	41129	51130										REMAPAK PTY LTD		GST	1000	1	0	0	$50.00	1000	GST		0	1	0	0	0	0	0	50	50	50	50	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$33.00
JL_HL_3_B	"3oz & 6.5oz Lid Black (2,000)"	B	S	I	11356	41129	51130		"RMB 50/1,000"										N-T	2000	1	0	0	$60.00	2000	GST		0	1	0	0	0	0	0	60	67.5	67.5	67.5	67.5	67.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$14.82
JL_HL_3_SB	3oz & 6.5oz Black Slit	B	S	I	11356	41129	51130												N-T	2000	1	0	0	$60.00	2000	GST		0	1	0	0	0	0	0	60	90	90	90	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$0.00
JL_HL_3_W	"3oz & 6.5oz Lid White (2,000)"	B	S	I	11356	41129	51130		"RMB 50/1,000"								SHANGHAI LANSHENG STATIONERY & SPORTING GOODS I/E		N-T	2000	1	0	0	$60.00	2000	GST		0	1	0	0	0	0	0	60	55	55	55	55	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$17.15
JL_HL_4_B	"4oz Hot Flat Lid (2,000) Black"	B	S	I	11356	41129	51130		"RMB 46/1,000 AS @ 19/08/2014 RMB 40/1,000 = USD$6.98"										N-T	2000	1	0	0	$90.00	2000	GST		0	1	0	0	0	0	0	90	90	90	90	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$13.90
JL_HL_4_W	"4oz Hot Flat Lid (2,000) White"	B	S	I	11356	41129	51130		"RMB 46/1,000 AS @ 19/08/2014 RMB 40/1,000 = USD$6.98"								SHANGHAI LANSHENG STATIONERY & SPORTING GOODS I/E		N-T	2000	1	0	0	$80.00	2000	GST		0	1	0	0	0	0	0	80	80	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$18.13
JL_HL_8~16_B	8~16 oz Hot Sipper Lid (Black)	B	S	I	11356	41129	51130		"RMB 105/1,000"								REMAPAK PTY LTD		GST	1000	1	0	0	$50.00	1000	GST		0	1	0	0	0	0	0	50	50	50	50	40	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$25.80
JL_HL_8~16_W	8~16 oz Hot Sipper Lid (White)	B	S	I	11356	41129	51130		"RMB 105/1,000"								REMAPAK PTY LTD		GST	1000	1	0	0	$45.00	1000	GST		0	1	0	0	0	0	0	45	45	45	45	45	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$21.98
JL_HL_T8_500_W	8ozTHot Sipper Lid (White) 500	B	S	I	11356	41129	51130										REMAPAK PTY LTD		GST	500	1	0	0	$14.50	500	GST		0	1	0	0	0	0	0	14.5	14.5	14.5	14.5	14.5	14.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$11.33
JL_HL_T8_B	8ozT Hot Sipper Lid (Black)	B	S	I	11356	41129	51130		"RMB 80/1,000"								REMAPAK PTY LTD		GST	1000	1	0	0	$45.00	1000	GST		0	1	0	0	0	0	0	45	45	45	45	45	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$21.52
JL_HL_T8_W	8ozTHot Sipper Lid (White)	B	S	I	11356	41129	51130		"RMB 80/1,000"								REMAPAK PTY LTD		GST	1000	1	0	0	$40.00	1000	GST		0	1	0	0	0	0	0	40	40	40	40	40	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$20.43
JL_HLEF_8~16_B	8~16 oz ENV FL Sip Lid (Black)	B	S	I	11356	41129	51130												GST	1000	1	0	0	$0.00	1000	GST		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$27.50
JL_HLEF_8~16_W	8~16 oz ENV FL Sip Lid (White)	B	S	I	11356	41129	51130												GST	1000	1	0	0	$0.00	1000	GST		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$25.00
JL_HLJ_8~16_B	8~16 oz Japan Lid (Black)	B	S	I	11356	41129	51130										REMAPAK PTY LTD		GST	1000	1	0	0	$50.00	1000	GST		0	1	0	0	0	0	0	50	50	50	50	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$20.96
JL_HLS_4_B	"4oz Hot SIP Lid (1,000) Black"	B	S	I	11356	41129	51130										REMAPAK PTY LTD		GST	1000	1	0	0	$40.00	1000	GST		0	1	0	0	0	0	0	40	45	45	45	45	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$19.92
JL_HLS_4_W	"4oz Hot SIP Lid (1,000) White"	B	S	I	11356	41129	51130										REMAPAK PTY LTD		GST	1000	1	0	0	$35.00	1000	GST		0	1	0	0	0	0	0	35	45	45	45	45	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$18.83
JL_HLS_6_B	"6.5oz Sipper Lid (1,000) Black"	B	S	I	11356	41129	51130										REMAPAK PTY LTD		GST	1000	1	0	"10,000"	$40.00	1000	GST		0	1	0	0	0	0	0	40	45	45	45	45	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$20.72
JL_HLS_6_W	"6.5oz Sipper Lid (1,000) White"	B	S	I	11356	41129	51130										REMAPAK PTY LTD		GST	1000	1	0	"3,000"	$35.00	1000	GST		0	1	0	0	0	0	0	35	45	45	45	45	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$19.05
JL_HLT_8~16_B	8~16oz Hot Lid Traveller (BLK)	B	S	I	11356	41129	51130										REMAPAK PTY LTD		GST	1000	1	0	0	$50.00	1000	GST		0	1	0	0	0	0	0	50	50	50	50	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$23.07
JL_HLT_8~16_W	8~16oz Hot Lid Traveller (WH)	B	S	I	11356	41129	51130										REMAPAK PTY LTD		GST	1000	1	0	0	$45.00	1000	GST		0	1	0	0	0	0	0	45	45	45	45	45	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$21.92
JL_HLT_T8_B	8ozT Hot Lid Traveller (BLK)	B	S	I	11356	41129	51130										REMAPAK PTY LTD		GST	1000	1	0	0	$45.00	1000	GST		0	1	0	0	0	0	0	45	45	45	45	45	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	$21.52
JL_HLT_T8_W	8ozT Hot Lid Traveller (WH)	B	S	I	11356	41129	51130										REMAPAK PTY LTD		GST	1000	1	0	0	$40.00	1000	GST		0	1	0	0	0	0	0	40	24	24	24	24	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$20.38
JL_ICLSP_03_CL	3oz Lid & Spoon (675)	B	S	I	11356	41129	51130										SHANGHAI LANSHENG STATIONERY & SPORTING GOODS I/E		N-T	1000	1	0	0	$54.00	675	GST		0	1	0	0	0	0	0	54	68.75	68.75	68.75	68.75	68.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$35.66
JL_ICLSP_8~16_CL	"8~16 Spoon Lids Set (1,000)"	B	S	I	11311	41401	50030										SHANGHAI LANSHENG STATIONERY & SPORTING GOODS I/E	JL_ICLSP_8~16_CL	N-T	1000	1	0	0	$80.00	1000	GST		0	1	0	0	0	0	0	80	80	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$39.10
JL_NUSH_3_B	"3oz Nushie's Lid Black (1,000)"	B	S	I	11356	41129	51130												GST	1000	1	0	0	$0.00	1000	GST		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$0.00
JUMBO SMOOTHIE (100050)	QSF JUMBO CLEAR (3000)	B	S	I	11354	41410	54010										AUSTRAW PTY LTD		GST	3000	1	0	0	$21.30	3000	GST		0	1	0	0	0	0	0	21.3	21.3	21.3	21.3	21.3	21.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$14.98
KD2-00-0N000007	Datamax M Class M-4206 DT MKII	B					13340		SERIAL NUMBER 40466249								Funktion Australia Pty Ltd		GST	1	1	0						0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$878.90
KK3P-01MS	Plug Male Thread	B					62521										SMC Pneumatics (Australia) Pty Ltd		GST	1	1	0						0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$2.15
KK3S-08H	Socket Straight PIF	B					62521										SMC Pneumatics (Australia) Pty Ltd		GST	1	1	0						0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$10.10
KQ2H06-01NS	"STR 6mm x 1/8"""	B					62521										SMC Pneumatics (Australia) Pty Ltd		GST	1	1	0						0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$1.72
KQ2H06-02NS	"Fitting Straight 6mm x 1/4"""	B					62521										SMC Pneumatics (Australia) Pty Ltd		GST	1	1	0						0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$2.22
KQ2H08-01 NS	STR8MMx1/8	B					62521										SMC Pneumatics (Australia) Pty Ltd		GST	gram	1	0						0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$2.37
KQ2H08-02NS	STR8MMx1/4	B					62521										SMC Pneumatics (Australia) Pty Ltd		GST	gram	1	0						0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$2.43
LPG GAS CYL	Exchange Cyl Forklift 15kg	B					62522										ORIGIN		GST	15	1	0						0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$21.95
