Co./Last Name	First Name	Addr 1 - Line 1	           - Line 2	           - Line 3	           - Line 4	Inclusive	Invoice #	Date	Customer PO	Ship Via	Delivery Status	Item Number	Quantity	Description	Price	Inc-Tax Price	Discount	Total	Inc-Tax Total	Job	Comment	Journal Memo	Salesperson Last Name	Salesperson First Name	Shipping Date	Referral Source	Tax Code	Non-GST Amount	GST Amount	LCT Amount	Freight Amount	Inc-Tax Freight Amount	Freight Tax Code	Freight Non-GST Amount	Freight GST Amount	Freight LCT Amount	Sale Status	Currency Code	Exchange Rate	Terms - Payment is Due	           - Discount Days	           - Balance Due Days	           - % Discount	           - % Monthly Charge	Amount Paid	Payment Method	Payment Notes	Name on Card	Card Number	Expiry Date	Authorisation Code	BSB	Account Number	Drawer/Account Name	Cheque Number	Category	Location ID	Card ID	Record ID
Savill Packaging Pty Ltd		Savill Packaging Pty Ltd	65 Langford Street,	Pooraka  S.A.  5095			00010819	16/11/2016	M19926 Paradise	SCT Logistics	A	PPL_DW_08T	2	8ozT Outer Printing Plate	$220.00	$242.00	0%	$440.00	$484.00		1 pallet 	Sale; Savill Packaging Pty Ltd			18/11/2016		GST	$0.00	$44.00	$0.00	$112.67	$123.94	GST	$0.00	$11.27	$0.00	I			2	0	30	0	0	$2,010.44													C204	482

AUSPAK		AUSPAK	6 Adina Court,	Tullamarine  VIC  3043			00010903	16/11/2016	Noel Yo-Art 440ml	TPCC Deliver	P	C006_AUSPAK_FC_16_YOART	137	440ML F/C (605) YOART	$42.35	$46.585	0%	$5,801.95	$6,382.15		Pack on CHEP PALLETS	Sale; AUSPAK					GST	$0.00	$580.20	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$6,382.15	EFT											Location1	C006	36

Cookies Chicken Pty Ltd		Delivery to 2 Addresses as below					00010919	16/11/2016	00000466	TNT	A	C443_COOKIES_SW_08_CHICK	14	8ozU S/W (1,000) Cookies Chick	$50.00	$55.00	0%	$700.00	$770.00			Sale; Cookies Chicken Pty Ltd			18/11/2016		GST	$0.00	$70.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$1,106.60	EFT											Location1	C443	1177
Cookies Chicken Pty Ltd		Delivery to 2 Addresses as below					00010919	16/11/2016	00000466	TNT	A	TPCC_SW_08_PBOX	18	8oz S/W Sleeves Of (50) = Part Box of 900 Cups	$2.50	$2.75	0%	$45.00	$49.50			Sale; Cookies Chicken Pty Ltd			18/11/2016		GST	$0.00	$4.50	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$1,106.60	EFT											Location1	C443	1177
Cookies Chicken Pty Ltd		Delivery to 2 Addresses as below					00010919	16/11/2016	00000466	TNT	A	Freight	1	Freight At Cost to Netley SA 5037	$123.00	$135.30	0%	$123.00	$135.30			Sale; Cookies Chicken Pty Ltd			18/11/2016		GST	$0.00	$12.30	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$1,106.60	EFT												C443	1177
Cookies Chicken Pty Ltd		Delivery to 2 Addresses as below					00010919	16/11/2016	00000466	TNT	A	Freight	1	Freight At Cost Rosevears TAS 7277	$138.00	$151.80	0%	$138.00	$151.80			Sale; Cookies Chicken Pty Ltd			18/11/2016		GST	$0.00	$13.80	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$1,106.60	EFT												C443	1177

AA PRINTING		AA PRINTING	24 BUNNETT ST	SUNSHINE NORTH  VIC  3020			00011004	16/11/2016	PO-0612 No It's Not	CLIENT'S OWN COURIER	A	DIGITAL PRINT	1	12oz DW (7 x 500 = 3,500) NO. IT'S NOT. 1 in 3 	$542.50	$596.75	0%	$542.50	$596.75		Courier to collect: 11 Single cartons	Sale; AA PRINTING					GST	$0.00	$54.25	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$772.75	CONTRA												C418	702
AA PRINTING		AA PRINTING	24 BUNNETT ST	SUNSHINE NORTH  VIC  3020			00011004	16/11/2016	PO-0612 No It's Not	CLIENT'S OWN COURIER	A	JL_HL_8~16_B	4	8~16 oz Hot Sipper Lid (Black)	$40.00	$44.00	0%	$160.00	$176.00		Courier to collect: 11 Single cartons	Sale; AA PRINTING					GST	$0.00	$16.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$772.75	CONTRA											Location1	C418	702

Savill Packaging Pty Ltd		Savill Packaging Pty Ltd	65 Langford Street,	Pooraka  S.A.  5095			00011028	16/11/2016	M20099 Bickford	Hi Trans	A	DIGITAL PRINT	1	12oz D/W (4 x 500) BICKFORDS DGT CHRYSA 	$456.32	$501.95	0%	$456.32	$501.95		1 pallet at 1.6m high	Sale; Savill Packaging Pty Ltd			17/11/2016		GST	$0.00	$45.63	$0.00	$140.00	$154.00	GST	$0.00	$14.00	$0.00	I			2	0	30	0	0	$2,663.76													C204	482
Savill Packaging Pty Ltd		Savill Packaging Pty Ltd	65 Langford Street,	Pooraka  S.A.  5095			00011028	16/11/2016	M20099 Bickford	Hi Trans	A	DIGITAL PRINT	1	12oz D/W (8 x 500) BICKFORDS DGT CLAIRE 	$912.64	$1,003.91	0%	$912.64	$1,003.91		1 pallet at 1.6m high	Sale; Savill Packaging Pty Ltd			17/11/2016		GST	$0.00	$91.27	$0.00	$140.00	$154.00	GST	$0.00	$14.00	$0.00	I			2	0	30	0	0	$2,663.76													C204	482
Savill Packaging Pty Ltd		Savill Packaging Pty Ltd	65 Langford Street,	Pooraka  S.A.  5095			00011028	16/11/2016	M20099 Bickford	Hi Trans	A	DIGITAL PRINT	1	12oz D/W (3 x 500) BICKFORDS DGT GARRY	$342.24	$376.46	0%	$342.24	$376.46		1 pallet at 1.6m high	Sale; Savill Packaging Pty Ltd			17/11/2016		GST	$0.00	$34.22	$0.00	$140.00	$154.00	GST	$0.00	$14.00	$0.00	I			2	0	30	0	0	$2,663.76													C204	482
Savill Packaging Pty Ltd		Savill Packaging Pty Ltd	65 Langford Street,	Pooraka  S.A.  5095			00011028	16/11/2016	M20099 Bickford	Hi Trans	A	DIGITAL PRINT	1	12oz D/W (5 x 500) BICKFORDS DGT JO	$570.40	$627.44	0%	$570.40	$627.44		1 pallet at 1.6m high	Sale; Savill Packaging Pty Ltd			17/11/2016		GST	$0.00	$57.04	$0.00	$140.00	$154.00	GST	$0.00	$14.00	$0.00	I			2	0	30	0	0	$2,663.76													C204	482

AUSPAK		AUSPAK	6 Adina Court,	Tullamarine  VIC  3043			00011078	16/11/2016	4oz S/W Red	TPCC Deliver	A	TPCC_SW_04_RED	10	4oz S/W (1,000) RED	$27.00	$29.70	0%	$270.00	$297.00		Pack on CHEP PALLETS	Sale; AUSPAK					GST	$0.00	$27.00	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$297.00	EFT											Location1	C006	36

The O'Kelly Group		The O'Kelly Group	6-24 Monash Drive	Dandenong South  Victoria  3175			00011084	16/11/2016	72850	CLIENT'S OWN COURIER	A	TPCC_FC_16_WH	24	440ML F/C (605)White	$45.38	$49.9179	0%	$1,089.12	$1,198.03		1 chep for exchange @ 1.8M HIGH	Sale; The O'Kelly Group			18/11/2016		GST	$0.00	$108.91	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$1,198.03	EFT											Location1	C119	319

Bunzl Outsourcing Services		Bunzl Outsourcing Services	2/34 Manton Street	(Deliver between 6am-1.30pm *MAX PLT HEIGHT 1.6M*)	Morningside  QLD  4170		00011093	16/11/2016	P739867 - Lids	CLIENT'S OWN COURIER	A	JL_HL_T8_B	32	8ozT Hot Sipper Lid (Black)	$35.00	$38.50	0%	$1,120.00	$1,232.00		1 chep for exchange 1.2x1.2x1.2m high 139kgs	Sale; Bunzl Outsourcing Services					GST	$0.00	$112.00	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$1,232.00	EFT											Location1	C281	603

Marina Ice Creamery		Marina Ice Creamery	5 Star Self Storage	20 Trades Court	Taylors Beach Industrial Estate		00011119	16/11/2016	Replacement Cups	Hi Trans	A	C415_MARINA_IC_08_MARINA	18	8oz I/C (1,000) Marina I/Crmry	$85.00	$93.50	100%	$0.00	$0.00		1 pallet at 1.5m high 255kgs	Sale; Marina Ice Creamery			16/11/2016		GST	$0.00	$0.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$0.00												Location1	C415	1071
Marina Ice Creamery		Marina Ice Creamery	5 Star Self Storage	20 Trades Court	Taylors Beach Industrial Estate		00011119	16/11/2016	Replacement Cups	Hi Trans	A	Freight	1	Freight At Cost w/ HAND UNLOAD	$345.48	$0.00	100%	$0.00	$0.00		1 pallet at 1.5m high 255kgs	Sale; Marina Ice Creamery			16/11/2016		GST	$0.00	$0.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$0.00													C415	1071

The Coffee Roaster Pty Ltd (Qld)		The Coffee Roaster Pty Ltd (Qld)	1/7 Anthony Street	West End  QLD  4101			00011138	16/11/2016	16oz 22/11 Order	SCT Logistics	A	C086_CROAST_DW_16_G01	59	16oz D/W (360) C_Roasters	$41.40	$45.54	0%	$2,442.60	$2,686.86		2 pallets	Sale; The Coffee Roaster Pty Ltd (Qld)			17/11/2016		GST	$0.00	$244.26	$0.00	$412.76	$454.04	GST	$0.00	$41.28	$0.00	I			2	0	30	0	0	$3,140.90	EFT											Location1	C086	98

Tailored Packaging (WA) Pty Ltd		Tailored Packaging (WA) Pty Ltd	505 Abernethy Rd	Kewdale  WA  6105			00011141	16/11/2016	10588 White FC16	CLIENT'S OWN COURIER	A	TPCC_FC_16_WH	32	440ML F/C (605)White	$48.40	$53.24	0%	$1,548.80	$1,703.68		1 pallet for exchange	Sale; Tailored Packaging (WA) Pty Ltd			17/11/2016		GST	$0.00	$154.88	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$1,703.68	EFT											Location1	C470	972

AUSPAK		AUSPAK	6 Adina Court,	Tullamarine  VIC  3043			00010785	17/11/2016	Royal Stacks	TPCC Deliver	A	C006_AUSPAK_FC_16_ROYSTACK	38	440ml F/C (605) ROYAL STACK	$42.35	$46.585	0%	$1,609.30	$1,770.23		Pack on CHEP PALLETS	Sale; AUSPAK					GST	$0.00	$160.93	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$6,792.67	EFT											Location1	C006	36
AUSPAK		AUSPAK	6 Adina Court,	Tullamarine  VIC  3043			00010785	17/11/2016	Royal Stacks	TPCC Deliver	A	TPCC_FC_16_PBOX	9	440ML Cont Sleeves Of(55) = Part Box of 495 Cups	$3.85	$4.2356	0%	$34.65	$38.12		Pack on CHEP PALLETS	Sale; AUSPAK					GST	$0.00	$3.47	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$6,792.67	EFT											Location1	C006	36
AUSPAK		AUSPAK	6 Adina Court,	Tullamarine  VIC  3043			00010785	17/11/2016	Royal Stacks	TPCC Deliver	A	C006_AUSPAK_IC_05_ROYALSTACK	22	5oz I/C (1,000) Royal Stack	$50.00	$55.00	0%	$1,100.00	$1,210.00		Pack on CHEP PALLETS	Sale; AUSPAK					GST	$0.00	$110.00	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$6,792.67	EFT											Location1	C006	36
AUSPAK		AUSPAK	6 Adina Court,	Tullamarine  VIC  3043			00010785	17/11/2016	Royal Stacks	TPCC Deliver	A	TPCC_IC_05_PBOX	16	5oz Ice Cream Sleeves Of (59) = Part Box of 944 Cups	$2.95	$3.245	0%	$47.20	$51.92		Pack on CHEP PALLETS	Sale; AUSPAK					GST	$0.00	$4.72	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$6,792.67	EFT											Location1	C006	36
AUSPAK		AUSPAK	6 Adina Court,	Tullamarine  VIC  3043			00010785	17/11/2016	Royal Stacks	TPCC Deliver	A	C006_AUSPAK_SW_16_ROYALSTACK	29	16oz S/W (800) Royal Stack	$56.00	$61.60	0%	$1,624.00	$1,786.40		Pack on CHEP PALLETS	Sale; AUSPAK					GST	$0.00	$162.40	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$6,792.67	EFT											Location1	C006	36
AUSPAK		AUSPAK	6 Adina Court,	Tullamarine  VIC  3043			00010785	17/11/2016	Royal Stacks	TPCC Deliver	A	C006_AUSPAK_SC_24_ROYSTACK	44	24oz S/W (500) ROYAL STACK	$40.00	$44.00	0%	$1,760.00	$1,936.00		Pack on CHEP PALLETS	Sale; AUSPAK					GST	$0.00	$176.00	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$6,792.67	EFT											Location1	C006	36

In The Pink Byron Bay Gelati Company		In The Pink Byron Bay Gelati Company	Ace Storage Sheds	Unit 12/5 Tasman Way	(Delivery Instructions: Hand Unload- Call Glen 1 hour prior to delivery so he can make his way to the address to accept delivery)		00010839	17/11/2016	Glen 19/10	Hi Trans	A	C448_ITPBBGC_IC_03_INTHEPINK	40	3oz I/C (1,500) In The Pink	$90.00	$99.00	0%	$3,600.00	$3,960.00		2 pallets at 2.4m high	Sale; In The Pink Byron Bay Gelati Company			01/12/2016		GST	$0.00	$360.00	$0.00	$700.00	$770.00	GST	$0.00	$70.00	$0.00	I			1	0	0	0	0	$7,810.00												Location1	C448	1200
In The Pink Byron Bay Gelati Company		In The Pink Byron Bay Gelati Company	Ace Storage Sheds	Unit 12/5 Tasman Way	(Delivery Instructions: Hand Unload- Call Glen 1 hour prior to delivery so he can make his way to the address to accept delivery)		00010839	17/11/2016	Glen 19/10	Hi Trans	A	C448_ITPBBGC_IC_05_INTHEPINK	40	5oz I/C (1,000) In The Pink	$70.00	$77.00	0%	$2,800.00	$3,080.00		2 pallets at 2.4m high	Sale; In The Pink Byron Bay Gelati Company			01/12/2016		GST	$0.00	$280.00	$0.00	$700.00	$770.00	GST	$0.00	$70.00	$0.00	I			1	0	0	0	0	$7,810.00												Location1	C448	1200

AUSPAK		AUSPAK	6 Adina Court,	Tullamarine  VIC  3043			00010863	17/11/2016	Grain Emporium	TPCC Deliver	A	C006_AUSPAK_DW_08T_TGEMP	30	8ozT D/W (500) Grain Emporium MATT	$35.00	$38.50	0%	$1,050.00	$1,155.00		Pack on CHEP PALLETS	Sale; AUSPAK					GST	$0.00	$105.00	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$3,531.00	EFT											Location1	C006	36
AUSPAK		AUSPAK	6 Adina Court,	Tullamarine  VIC  3043			00010863	17/11/2016	Grain Emporium	TPCC Deliver	A	C006_AUSPAK_DW_12_TGEMP	31	12oz D/W (500) Grain Emporium MATT	$40.00	$44.00	0%	$1,240.00	$1,364.00		Pack on CHEP PALLETS	Sale; AUSPAK					GST	$0.00	$124.00	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$3,531.00	EFT											Location1	C006	36
AUSPAK		AUSPAK	6 Adina Court,	Tullamarine  VIC  3043			00010863	17/11/2016	Grain Emporium	TPCC Deliver	A	PPL_DW_08T	2	8ozT Outer Printing Plate	$220.00	$242.00	0%	$440.00	$484.00		Pack on CHEP PALLETS	Sale; AUSPAK					GST	$0.00	$44.00	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$3,531.00	EFT												C006	36
AUSPAK		AUSPAK	6 Adina Court,	Tullamarine  VIC  3043			00010863	17/11/2016	Grain Emporium	TPCC Deliver	A	PPL_DW_12	2	12oz Outer Printing Plate	$240.00	$264.00	0%	$480.00	$528.00		Pack on CHEP PALLETS	Sale; AUSPAK					GST	$0.00	$48.00	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$3,531.00	EFT												C006	36

SSS Australia		SSS Australia	340 Queensport Road North	Murarrie  QLD  4172			00010874	17/11/2016	PU0091734-Final	SCT Logistics	A	TPCC_SW_02_RED	60	2oz S/W (2,000) Red	$66.00	$72.60	0%	$3,960.00	$4,356.00		1 pallet for delivery at 2.01m high	Sale; SSS Australia			18/11/2016		GST	$0.00	$396.00	$0.00	$215.62	$237.18	GST	$0.00	$21.56	$0.00	I			2	0	30	0	0	$4,593.18	EFT											Location1	*None	57

AUSPAK		AUSPAK	6 Adina Court,	Tullamarine  VIC  3043			00010974	17/11/2016	The Pier	TPCC Deliver	A	C006_AUSPAK_SW_08T_THEPIER	16	8ozT S/W (1,000) The Pier	$42.50	$46.75	0%	$680.00	$748.00		Pack on CHEP PALLETS	Sale; AUSPAK					GST	$0.00	$68.00	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$990.00	EFT											Location1	C006	36
AUSPAK		AUSPAK	6 Adina Court,	Tullamarine  VIC  3043			00010974	17/11/2016	The Pier	TPCC Deliver	A	PPL_SW_08T	1	8ozT S/W Printing Plate	$220.00	$242.00	0%	$220.00	$242.00		Pack on CHEP PALLETS	Sale; AUSPAK					GST	$0.00	$22.00	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$990.00	EFT												C006	36

MADLIN ALCHEIKH GROUP		MADLIN ALCHEIKH GROUP	23 Fabio Court,	CAMPBELLFIELD  VIC  3061			00010993	17/11/2016	The Hat & Hare	Pick Up	A	C412_MAGROUP_SW_08T_THEHAT&HAR	15	8ozT S/W (1,000)The Hat & Hare	$50.00	$55.00	0%	$750.00	$825.00		If not taken loose, 1 pallet for exchange	Sale; MADLIN ALCHEIKH GROUP					GST	$0.00	$75.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$2,502.50	MasterCard											Location1	C412	592
MADLIN ALCHEIKH GROUP		MADLIN ALCHEIKH GROUP	23 Fabio Court,	CAMPBELLFIELD  VIC  3061			00010993	17/11/2016	The Hat & Hare	Pick Up	A	TPCC_SW_08T_PBOX	10	8ozT S/W Sleeves Of (50) = Part Box of 500 Cups	$2.50	$2.75	0%	$25.00	$27.50		If not taken loose, 1 pallet for exchange	Sale; MADLIN ALCHEIKH GROUP					GST	$0.00	$2.50	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$2,502.50	MasterCard											Location1	C412	592
MADLIN ALCHEIKH GROUP		MADLIN ALCHEIKH GROUP	23 Fabio Court,	CAMPBELLFIELD  VIC  3061			00010993	17/11/2016	The Hat & Hare	Pick Up	A	C412_MAGROUP_SW_12_THEHAT&HAR	16	12oz S/W (1,000)The Hat & Hare	$65.00	$71.50	0%	$1,040.00	$1,144.00		If not taken loose, 1 pallet for exchange	Sale; MADLIN ALCHEIKH GROUP					GST	$0.00	$104.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$2,502.50	MasterCard											Location1	C412	592
MADLIN ALCHEIKH GROUP		MADLIN ALCHEIKH GROUP	23 Fabio Court,	CAMPBELLFIELD  VIC  3061			00010993	17/11/2016	The Hat & Hare	Pick Up	A	PPL_SW_08T	1	8ozT S/W Printing Plate	$220.00	$242.00	0%	$220.00	$242.00		If not taken loose, 1 pallet for exchange	Sale; MADLIN ALCHEIKH GROUP					GST	$0.00	$22.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$2,502.50	MasterCard												C412	592
MADLIN ALCHEIKH GROUP		MADLIN ALCHEIKH GROUP	23 Fabio Court,	CAMPBELLFIELD  VIC  3061			00010993	17/11/2016	The Hat & Hare	Pick Up	A	PPL_SW_12	1	12oz S/W Printing Plate	$240.00	$264.00	0%	$240.00	$264.00		If not taken loose, 1 pallet for exchange	Sale; MADLIN ALCHEIKH GROUP					GST	$0.00	$24.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$2,502.50	MasterCard												C412	592

Confoil Pty Ltd		Confoil Pty Ltd	491 Mountain Hwy	Bayswater  VIC  3153			00011083	17/11/2016	61958	EXP	A	C468_CONFOIL_IC_08_WHPP	20	8oz I/C (1000) White -PP Stock	$95.00	$104.50	0%	$1,900.00	$2,090.00		x20 cartons	Sale; Confoil Pty Ltd			17/11/2016		GST	$0.00	$190.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$2,158.20	EFT											Location1	C468	1127
Confoil Pty Ltd		Confoil Pty Ltd	491 Mountain Hwy	Bayswater  VIC  3153			00011083	17/11/2016	61958	EXP	A	Freight	1	Freight At Cost to Bayswater	$62.00	$68.20	0%	$62.00	$68.20		x20 cartons	Sale; Confoil Pty Ltd			17/11/2016		GST	$0.00	$6.20	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$2,158.20	EFT												C468	1127

The O'Kelly Group		The O'Kelly Group	6-24 Monash Drive	Dandenong South  Victoria  3175			00011146	17/11/2016	72979	CLIENT'S OWN COURIER	A	TPCC_FC_16_WH	20	440ML F/C (605)White	$51.43	$56.573	0%	$1,028.60	$1,131.46		1 chep for exchange @ 1.8M HIGH	Sale; The O'Kelly Group			18/11/2016		GST	$0.00	$102.86	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$1,131.46	EFT											Location1	C119	319

Star Services International P/L		Star Services International P/L	UNIT 8, 2-4 FEDERATION WAY	CHIFLEY BUSINESS PARK	(DELIVERIES: MON- THURS: 8.00AM- 3.00PM)		00011147	17/11/2016	19720	CLIENT'S OWN COURIER	A	JL_CL_8~16	6	8~16 oz Cold Flat Lid (1,000)	$30.00	$33.00	0%	$180.00	$198.00		x6 cartons	Sale; Star Services International P/L			18/11/2016		GST	$0.00	$18.00	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$0.00												Location1	C049	483
Star Services International P/L		Star Services International P/L	UNIT 8, 2-4 FEDERATION WAY	CHIFLEY BUSINESS PARK	(DELIVERIES: MON- THURS: 8.00AM- 3.00PM)		00011147	17/11/2016	19720	CLIENT'S OWN COURIER	A	JL_CL_8~16	-6	8~16 oz Cold Flat Lid (1,000)	$30.00	$33.00	0%	-$180.00	-$198.00		x6 cartons	Sale; Star Services International P/L			18/11/2016		GST	$0.00	-$18.00	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$0.00												Location1	C049	483

The Coffee Roaster Pty Ltd (Qld)		The Coffee Roaster Pty Ltd (Qld)	1/7 Anthony Street	West End  QLD  4101			00011149	17/11/2016	8&12oz 22/11 Order	SCT Logistics	A	C086_CROAST_DW_08_G01	24	8oz D/W (600) C_Roasters	$48.00	$52.80	0%	$1,152.00	$1,267.20		2 pallets at 2.4m high	Sale; The Coffee Roaster Pty Ltd (Qld)			21/11/2016		GST	$0.00	$115.20	$0.00	$412.76	$454.04	GST	$0.00	$41.28	$0.00	I			2	0	30	0	0	$3,811.24	EFT											Location1	C086	98
The Coffee Roaster Pty Ltd (Qld)		The Coffee Roaster Pty Ltd (Qld)	1/7 Anthony Street	West End  QLD  4101			00011149	17/11/2016	8&12oz 22/11 Order	SCT Logistics	A	C086_CROAST_DW_12_G01	40	12oz D/W (500) C_Roasters	$47.50	$52.25	0%	$1,900.00	$2,090.00		2 pallets at 2.4m high	Sale; The Coffee Roaster Pty Ltd (Qld)			21/11/2016		GST	$0.00	$190.00	$0.00	$412.76	$454.04	GST	$0.00	$41.28	$0.00	I			2	0	30	0	0	$3,811.24	EFT											Location1	C086	98

The Coffee Roaster Pty Ltd (Qld)		The Coffee Roaster Pty Ltd (Qld)	1/7 Anthony Street	West End  QLD  4101			00010676	18/11/2016	Duncan - 22/11 Final		P	JL_HL_8~16_W	56	8~16 oz Hot Sipper Lid (White) DIRECT FROM REM	$35.00	$38.50	0%	$1,960.00	$2,156.00			Sale; The Coffee Roaster Pty Ltd (Qld)			22/11/2016		GST	$0.00	$196.00	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$2,156.00	EFT											Location1	C086	98

Maverick Marketing & Communications Pty Ltd		Maverick Marketing & Communications Pty Ltd	Ground Floor, 1 Kent St	Millers Point  NSW 2000			00010809	18/11/2016	00836750		A	C315_MAVERICK_SW_02_COCACOLA	21	2oz S/W (2,000) Coca Cola	$70.00	$77.00	0%	$1,470.00	$1,617.00			Sale; Maverick			18/11/2016		GST	$0.00	$147.00	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$2,059.48	EFT											Location1	C315	42
Maverick Marketing & Communications Pty Ltd		Maverick Marketing & Communications Pty Ltd	Ground Floor, 1 Kent St	Millers Point  NSW 2000			00010809	18/11/2016	00836750		A	TPCC_SW_02_PBOX	27	2oz S/W Sleeves of (50) = Part Box of 1350 Cups	$1.75	$1.9252	0%	$47.25	$51.98			Sale; Maverick			18/11/2016		GST	$0.00	$4.73	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$2,059.48	EFT											Location1	C315	42
Maverick Marketing & Communications Pty Ltd		Maverick Marketing & Communications Pty Ltd	Ground Floor, 1 Kent St	Millers Point  NSW 2000			00010809	18/11/2016	00836750		A	PPL_SW_02	1	2oz Printing Plate	$180.00	$198.00	0%	$180.00	$198.00			Sale; Maverick			18/11/2016		GST	$0.00	$18.00	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$2,059.48	EFT												C315	42
Maverick Marketing & Communications Pty Ltd		Maverick Marketing & Communications Pty Ltd	Ground Floor, 1 Kent St	Millers Point  NSW 2000			00010809	18/11/2016	00836750		A	Freight	1	Freight At Cost via TNT	$40.00	$44.00	0%	$40.00	$44.00			Sale; Maverick			18/11/2016		GST	$0.00	$4.00	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$2,059.48	EFT												C315	42
Maverick Marketing & Communications Pty Ltd		Maverick Marketing & Communications Pty Ltd	Ground Floor, 1 Kent St	Millers Point  NSW 2000			00010809	18/11/2016	00836750		A	Freight	1	Freight At Cost for remainder on 1 pallet via Hi-Trans w/ HAND UNLOAD	$135.00	$148.50	0%	$135.00	$148.50			Sale; Maverick			18/11/2016		GST	$0.00	$13.50	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$2,059.48	EFT												C315	42

AUSPAK		AUSPAK	6 Adina Court,	Tullamarine  VIC  3043			00010857	18/11/2016	Little Deer Tracks	TPCC Deliver	A	C006_AUSPAK_DW_08_LTDTRK	23	8oz D/W (600) Lt Deer Tracks	$42.00	$46.20	0%	$966.00	$1,062.60		Pack on CHEP PALLETS	Sale; AUSPAK					GST	$0.00	$96.60	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$1,092.63	EFT											Location1	C006	36
AUSPAK		AUSPAK	6 Adina Court,	Tullamarine  VIC  3043			00010857	18/11/2016	Little Deer Tracks	TPCC Deliver	A	TPCC_DW_08_PBOX	13	8oz DW-Sleeves Of (30) = Part Box of 390 Cups	$2.10	$2.31	0%	$27.30	$30.03		Pack on CHEP PALLETS	Sale; AUSPAK					GST	$0.00	$2.73	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$1,092.63	EFT											Location1	C006	36

Weightman's Packaging (Inasco Pty Ltd)		Weightman's Packaging (Inasco Pty Ltd)	Unit 1, 138 Eleventh Street	Mildura  VIC  3500			00010887	18/11/2016	450275	CLIENT'S OWN COURIER	A	DIGITAL PRINT	1	8ozT D/W (10 x 500) Domestic Violence	$1,400.00	$1,540.00	0%	$1,400.00	$1,540.00		1 chep pallet for exchange, if not taken loose	Sale; Weightman's Packaging (Inasco Pty Ltd)			21/11/2016		GST	$0.00	$140.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$1,540.00	EFT												C390	965

